Adresse,Inhaltstyp,Status-Code,Status,Indexierbarkeit,Indexierbarkeitsstatus,Titel 1,Länge von Titel 1,Pixelbreite von Titel 1,Meta Description 1,Länge von Meta Description 1,Pixelbreite von Meta Description 1,Meta Keywords 1,Länge der Meta Keywords 1,H1-1,Länge von H1-1,H2-1,Länge von H2-1,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical-Linkelement 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml-Linkelement,Größe (Bytes),Übertragen (Bytes),Total Transferred (bytes),CO₂ (mg),CO2-Bewertung,Wortanzahl,Sätze zählen,Durchschnittliche Wörter pro Satz,Flesch Reading Ease-Punktzahl,Lesbarkeit,Textanteil,Crawltiefe,Ordnertiefe,Link Score,Inlinks,Einzigartige Inlinks,Einzigartige JS-Inlinks,% von Gesamt,Outlinks,Einzigartige Outlinks,Einzigartige JS-Outlinks,Externe Outlinks,Einzigartige externe Outlinks,Einzigartige externe JS-Outlinks,Engste Ähnlichkeitsübereinstimmung,Anzahl der Nahduplikate,Rechtschreibfehler,Grammatikfehler,Hash,Antwortzeit,Last Modified,Umleitungs-URL,Umleitungs-Typ,Cookies,Language,HTTP-Version,Klicks,Impressionen,CTR,Position,Performance Score,First Contentful Paint-Zeit (ms),Speed Index-Zeit (ms),Largest Contentful Paint-Zeit (ms),Time to Interactive (ms),Total Blocking Time (ms),Cumulative Layout Shift,Größenersparnis insgesamt (Bytes),Zeitersparnis insgesamt (ms),Anfragen insgesamt,Gesamtgröße der Seite (Bytes),HTML-Größe (Bytes),HTML-Anzahl,Bild-Größe (Bytes),Bild-Anzahl,CSS-Größe (Bytes),CSS-Anzahl,JavaScript-Größe (Bytes),JavaScript-Anzahl,Schriftart-Größe (Bytes),Schriftart-Anzahl,Medien-Größe (Bytes),Medien-Anzahl,Andere-Größe (Bytes),Andere-Anzahl,Drittanbieter-Größe (Bytes),Drittanbieter-Anzahl,Core Web Vitals-Bewertung,CrUX Largest Contentful Paint-Zeit (ms),CrUX Interaction to Next Paint (ms),CrUX Cumulative Layout Shift,CrUX First Contentful Paint-Zeit (ms),CrUX First Input Delay-Zeit (ms),Ersparnis durch die Eliminierung von Render-Blocking-Ressourcen (ms),Ersparnis durch späteres Laden nicht sichtbarer Bilder (ms),Ersparnis durch die effiziente Komprimierung von Bildern (ms),Ersparnis durch die Speicherung von Bildern in der richtigen Größe (ms),Ersparnis durch die Minimierung von CSS (ms),Ersparnis durch die Minimierung von JavaScript (ms),Reduzieren Sie ungenutzte CSS-Einsparungen (ms),Reduzieren Sie ungenutzte JavaScript-Einsparungen (ms),Ersparnis durch die Bereitstellung von Bildern in Next-Gen-Formaten (ms),Ersparnis durch die Aktivierung der Textkomprimierung (ms),Ersparnis durch Vorabverbindung zu erforderlichen Quellen (ms),Server-Reaktionszeiten (TTFB) (ms),Ersparnis durch Vermeidung mehrfacher Seitenumleitungen (ms),Ersparnis durch Vorabladung wichtiger Anforderungen (ms),Ersparnis durch Verwendung von Videoformaten für animierte Inhalte (ms),Gesamteinsparung bei der Bildoptimierung (ms),Vermeiden Sie die Bereitstellung von altem JavaScript für moderne Browser-Einsparungen (ms),Bildelemente haben keine explizite Breite und Höhe,Vermeiden Sie große Layoutverschiebungen,Viewport,Tippziele,Inhaltsbreite,Schriftanzeigegröße,Alternativer Mobil-Link,Kodierte Adresse der URL,Crawlzeitstempel
https://www.campixx.de/standort/germany/sachsen/bennewitz/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Standort Bennewitz, Sachsen, Deutschland - CAMPIXX",50,481,"Bennewitz, Sachsen, Deutschland",31,215,,,Agentur-Verzeichnis,19,Bennewitz,9,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/standort/germany/sachsen/bennewitz/,,,,,,764691,123459,123459,"37,952",,203,116,"1,750","8,353",Sehr schwer,"0,363",2,4,2,6,2,0,"0,100",76,38,0,5,5,0,,,,,3e017e4b46dbc602d6d0e21324452a18,"3,126","Wed, 29 May 2024 08:04:05 GMT",,,,de-DE,1.1,0,80,"0,00%",49,38,"2731,006","6053,484","14146,729","18075,525","1899,999","0,000",996668,5190,121,2752438,157399,2,117157,11,40110,2,1583758,67,622867,28,0,0,231147,11,1465955,33,,,,,,,1139,0,0,0,0,0,0,2270,0,770,0,1011,0,,0,0,0,,,100,100,,,,https://www.campixx.de/standort/germany/sachsen/bennewitz/,2024-05-30 20:04:30
https://www.campixx.de/verzeichnis/koch-essen-kommunikation-design-gmbh/,text/html; charset=UTF-8,200,OK,Indexierbar,,KOCH ESSEN Kommunikation + Design GmbH | SEO Agentur | CAMPIXX,62,636,"KOCH ESSEN ist Ihre bodenständige SEO-Agentur aus Essen. Seit 1972 wachsen wir gemeinsam mit den Projekten unserer Kunden und verknüpfen heute die Stärken klassischer Werbung mit den Möglichkeiten im Online Marketing. Mit über 45 Experten in den Bereichen Suchmaschinenoptimierung, Design, Marketing und Branding sind wir Ihre Full-Service-Agentur der Wahl für eine ganzheitliche und erfolgreiche Markenkommunikation",416,2766,,,KOCH ESSEN Kommunikation + Design GmbH,38,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/koch-essen-kommunikation-design-gmbh/,,,,,,803722,131696,131696,"40,484",,623,186,"3,349","53,926",Relativ schwer,"0,615",4,2,1,9,4,0,"0,200",75,38,0,9,8,0,,,,,ade1e2a61b8f90981a6c297364beb610,"0,105","Thu, 30 May 2024 17:13:09 GMT",,,,de-DE,1.1,0,80,"0,00%",61,35,"2801,005","6866,763","14718,731","20524,801","3273,000","0,001",1166679,4863,167,3146968,163827,2,413062,46,44333,4,1664647,73,623198,28,0,0,237901,14,1805702,76,,,,,,,1263,0,0,150,0,0,0,2700,0,750,0,0,0,,0,150,0,,,100,100,,,,https://www.campixx.de/verzeichnis/koch-essen-kommunikation-design-gmbh/,2024-05-30 20:27:13
https://www.campixx.de/tools/vecteezy/,text/html; charset=UTF-8,200,OK,Indexierbar,,"Vecteezy | Erfahrungen, Preise & Features | CAMPIXX",51,469,"Welche Vorteile bietet das Vecteezy Stock Footage Tool? Erfahrungen, Preise und Features",88,577,,,Vecteezy,8,Stock Footage Tool,18,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/vecteezy/,,,,,,783719,123571,123571,"37,986",,723,166,"4,355","46,086",Schwer,"0,736",1,2,2,9,3,0,"0,150",71,36,0,6,6,0,,,,,10c37eb094924409e75c6b305cfb8c2d,"7,134","Wed, 29 May 2024 07:55:06 GMT",,,,de-DE,1.1,0,80,"0,00%",56,35,"2765,003","6043,777","15770,710","27633,473","5950,747","0,001",1676896,6375,152,3898101,195064,3,177969,17,88506,3,2546618,73,611248,35,0,0,278696,21,2565425,58,,,,,,,1175,0,0,300,0,0,150,3550,300,900,0,0,0,,0,600,0,,,100,100,,,,https://www.campixx.de/tools/vecteezy/,2024-05-30 19:55:38
https://www.campixx.de/content-marketing/kreativitaet-fuer-seo-content-creation-fabian-auler/,text/html; charset=UTF-8,200,OK,Indexierbar,,Kreativität für SEO & Content Creation | Fabian Auler | CAMPIXX,63,560,"Kreativität für SEO & Content Creation. Content, egal ob Text, Audio oder Video, ist und bleibt King!",101,620,,,Kreativität für SEO & Content Creation | Fabian Auler,53,Kreativität für SEO & Content Creation | Fabian Auler,53,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/content-marketing/kreativitaet-fuer-seo-content-creation-fabian-auler/,,,,,,764651,122343,122343,"37,609",,367,114,"3,219","53,270",Relativ schwer,"0,387",2,2,1,22,9,0,"0,450",72,37,0,8,7,0,,,,,cb81f80df13668e5a0579e5d6c6c7c1e,"0,120","Thu, 30 May 2024 07:26:29 GMT",,,,de-DE,1.1,0,80,"0,00%",10,42,"2689,003","4398,258","14738,721","17087,322","1577,500","0,000",1048178,7342,122,2552983,154895,2,199376,17,40111,2,1571981,70,356330,21,0,0,230290,10,1465739,36,,,,,,,1092,0,0,600,0,0,150,4000,450,900,0,0,0,,0,1050,150,,,100,100,,,,https://www.campixx.de/content-marketing/kreativitaet-fuer-seo-content-creation-fabian-auler/,2024-05-30 19:55:57
https://www.campixx.de/speaker/stefan-rudolph/,text/html; charset=UTF-8,200,OK,Indexierbar,,STEFAN RUDOLPH | Speaker @ CAMPIXX,34,368,"Rudi ist seit 12 Jahren in verschiedenen Unternehmen, darunter auch bei Sumago als SEO Manager tätig gewesen. ",110,726,,,STEFAN RUDOLPH,14,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/stefan-rudolph/,,,,,,782513,124677,124677,"38,326",,271,89,"3,045","48,592",Schwer,"0,296",2,2,1,8,4,0,"0,200",72,36,0,12,12,0,,,,,495b9d9e93c5e44c08d971f184ee7357,"0,113","Thu, 30 May 2024 17:06:15 GMT",,,,de-DE,1.1,0,80,"0,00%",26,37,"2819,001","6831,455","11626,008","17388,506","1818,000","0,000",1134454,5980,120,2695441,157031,2,338816,15,40111,2,1572020,69,356330,21,0,0,231133,11,1464783,35,,,,,,,1260,0,0,0,0,0,0,2700,310,600,0,1110,0,,0,310,0,,,100,100,,,,https://www.campixx.de/speaker/stefan-rudolph/,2024-05-30 20:02:24
https://www.campixx.de/seo-campixx-revival/,text/html; charset=UTF-8,200,OK,Indexierbar,,SEO CAMPIXX Revival | CAMPIXX,29,298,Die Wiederbelebung der SEO CAMPIXX im berühmt-berüchtigten Hotel am Müggelsee. Das vielleicht intensivste SEO-Event ever.,121,814,,,SEO:CAMPIXX,11,Allgemeines,11,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/seo-campixx-revival/,,,,,,1245267,156206,156206,"48,018",,1075,406,"2,648","56,983",Relativ schwer,"0,638",1,1,98,5957,1984,0,"99,300",64,43,0,5,5,0,,,,,a97e168c368d9feab7dc59a3550aeb02,"0,102","Wed, 29 May 2024 07:48:31 GMT",,,,de-DE,1.1,0,80,"0,00%",19,36,"3075,003","5552,014","8926,013","20086,965","2736,499","0,000",938151,1974,141,3200777,187270,2,199728,14,40110,2,1622735,71,920495,43,0,0,230439,9,1473572,36,,,,,,,1344,0,0,0,0,0,0,330,300,0,0,0,0,,0,300,0,,,100,100,,,,https://www.campixx.de/seo-campixx-revival/,2024-05-30 19:55:40
https://www.campixx.de/tools/wakatime/,text/html; charset=UTF-8,200,OK,Indexierbar,,"WakaTime | Erfahrungen, Preise & Features | CAMPIXX",51,484,"Welche Vorteile bietet das WakaTime Zeiterfassungstool? Erfahrungen, Preise und Features",88,583,,,WakaTime,8,Zeiterfassungstools,19,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/wakatime/,,,,,,920448,147673,147673,"45,395",,1314,259,"5,073","40,469",Schwer,"1,126",3,2,1,7,2,0,"0,100",74,39,0,11,11,0,,,,,1cead76b9c001dcf76b3fd12c7810b9,"1,109","Wed, 29 May 2024 07:28:27 GMT",,,,de-DE,1.1,22,79,"27,80%",1,35,"2926,006","5951,122","16156,731","27851,037","5453,894","0,000",1685907,6373,153,3929928,220325,3,173017,18,88507,3,2559846,76,611252,35,0,0,276981,18,2563344,56,,,,,,,1243,0,0,150,0,0,300,3780,150,600,0,0,0,,0,300,150,,,100,100,,,,https://www.campixx.de/tools/wakatime/,2024-05-30 20:09:54
https://www.campixx.de/tools/lineupr/,text/html; charset=UTF-8,200,OK,Indexierbar,,"LineUpr | Erfahrungen, Preise & Features | CAMPIXX",50,456,"Welche Vorteile bietet das LineUpr Event-Management Tool? Erfahrungen, Preise und Features",90,602,,,LineUpr,7,Event-Management Tools,22,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/lineupr/,,,,,,941845,150915,150915,"46,392",,1485,284,"5,229","47,083",Schwer,"1,190",3,2,1,7,2,0,"0,100",74,39,0,10,10,0,,,,,13c673458a2deab40b2ece9f3f9ff20a,"0,113","Wed, 29 May 2024 07:02:25 GMT",,,,de-DE,1.1,3,79,"3,80%",5,34,"2893,001","6433,068","16406,701","27480,605","4671,799","0,000",1682062,7298,156,3937821,222609,3,174641,18,88508,3,2563046,77,611251,35,0,0,277766,20,2566642,59,,,,,,,1228,0,0,450,0,0,450,3670,450,900,0,0,0,,0,900,150,,,100,100,,,,https://www.campixx.de/tools/lineupr/,2024-05-30 20:21:55
https://www.campixx.de/glossar/accessibility/,text/html; charset=UTF-8,200,OK,Indexierbar,,Accessibility | Das musst du wissen! | CAMPIXX,46,422,Hier erfährst du alles zum Thema Accessibility im Internet. Schlau dich auf!,76,475,,,ACCESSIBILITY,13,Wer ist für das Thema Accessibility zuständig?,46,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/glossar/accessibility/,,,,,,774917,127193,127193,"39,100",,1474,275,"5,360","36,384",Schwer,"1,518",2,2,2,9,5,0,"0,250",69,34,0,6,6,0,,,,,7ba3e6f8ca5309d8f0530697c97c724a,"3,117","Wed, 29 May 2024 07:27:04 GMT",,,,de-DE,1.1,1,79,"1,30%",7,36,"2748,005","8387,498","6142,711","35800,965","8208,848","0,000",2306786,1559,157,4950268,238260,4,221502,14,136904,4,3510092,78,519236,31,0,0,324274,26,3646116,69,,,,,,,1259,0,0,0,0,0,0,150,150,0,0,0,0,,0,150,0,,,100,100,,,,https://www.campixx.de/glossar/accessibility/,2024-05-30 20:06:28
https://www.campixx.de/speaker/maximilian-bloch/,text/html; charset=UTF-8,200,OK,Indexierbar,,MAXIMILIAN BLOCH | Speaker @ CAMPIXX,36,385,Bereits kurz nach der Jahrtausendwende zogen Maximilian Bloch die diversen Reize des Internets in ihren Bann. Mit seiner ersten Internetseite wa es da,150,965,,,MAXIMILIAN BLOCH,16,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/maximilian-bloch/,,,,,,767870,123144,123144,"37,855",,327,99,"3,303","42,820",Schwer,"0,363",2,2,1,6,2,0,"0,100",70,35,0,9,9,0,,,,,c5a5444e63410566d1ddbf74a6f3924f,"3,120","Thu, 30 May 2024 17:02:50 GMT",,,,de-DE,1.1,0,79,"0,00%",87,38,"2810,003","6427,841","11326,017","16991,760","1710,000","0,000",1160505,5734,117,2717504,155578,2,365462,14,40108,2,1568892,67,356330,21,0,0,231134,11,1467388,35,,,,,,,1259,0,0,0,0,0,0,2400,310,750,0,965,0,,0,310,50,,,100,100,,,,https://www.campixx.de/speaker/maximilian-bloch/,2024-05-30 19:58:34
https://www.campixx.de/speaker/sascha-behmueller/,text/html; charset=UTF-8,200,OK,Indexierbar,,SASCHA BEHMÜLLER | Speaker @ CAMPIXX,36,395,"Nach dem Studium an der dualen Hochschule Baden Württemberg in Mannheim, sammelte Sascha Behmüller seine ersten Erfahrungen im Agenturgeschäft. Als",147,1018,,,SASCHA BEHMÜLLER,16,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/sascha-behmueller/,,,,,,767567,123172,123172,"37,864",,347,100,"3,470","52,642",Relativ schwer,"0,371",2,2,1,6,2,0,"0,100",68,34,0,12,12,0,,,,,6e0d1670f8750516de22c9d123edff00,"0,108","Thu, 30 May 2024 17:02:43 GMT",,,,de-DE,1.1,0,79,"0,00%",36,38,"2794,009","6331,268","11797,050","17170,332","1774,000","0,001",1125967,6196,116,2678971,155578,2,328911,14,40110,2,1567762,67,356331,21,0,0,230279,10,1465388,34,,,,,,,1240,0,0,0,0,0,0,2700,310,790,0,1006,0,,0,310,150,,,100,100,,,,https://www.campixx.de/speaker/sascha-behmueller/,2024-05-30 19:58:40
https://www.campixx.de/local-seo/google-my-business/,text/html; charset=UTF-8,200,OK,Indexierbar,,Google-My-Business | Sven Deutschländer | CAMPIXX,49,474,"10 Google-My-Business Features jenseits von ""0-8-15"", deren Nutzung zwar zusätzlichen Aufwand verursacht, aber mit deutlich mehr Reichweite für dein",148,966,,,Google-My-Business | Sven Deutschländer,39,Google-My-Business | Sven Deutschländer,39,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/local-seo/google-my-business/,,,,,,764887,122272,122272,"37,587",,279,99,"2,818","49,026",Schwer,"0,314",3,2,1,8,2,0,"0,100",72,37,0,9,8,0,,,,,3ab0f5a41ef76426020cf1173af52bc7,"3,141","Thu, 30 May 2024 17:08:48 GMT",,,,de-DE,1.1,0,79,"0,00%",21,41,"2743,008","4256,668","15114,873","17517,025","1975,999","0,000",1046736,7050,123,2553669,154394,2,199378,17,40110,2,1572317,70,356330,21,0,0,231140,11,1464804,36,,,,,,,1210,0,0,300,0,0,450,3890,300,750,0,0,0,,0,600,150,,,100,100,,,,https://www.campixx.de/local-seo/google-my-business/,2024-05-30 20:18:12
https://www.campixx.de/wayne-podcast/omr-recap-wayne-184/,text/html; charset=UTF-8,200,OK,Indexierbar,,OMR Recap 2023 | Im Abgang reichhaltig | WAYNE #184,51,494,"Die OMR 2023 hat mich verwirrt zurückgelassen. Wo ist oben, wo ist unten und wo genau gings zur Zukunft? Kommerz auf einem neuen Level und dennoch wi",149,1000,,,OMR Recap 2023 | Im Abgang nachhaltig | WAYNE #184,50,Links/Empfehlungen,18,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/wayne-podcast/omr-recap-wayne-184/,,,,,,804439,127083,127083,"39,066",,336,113,"2,973","58,537",Relativ schwer,"0,334",2,2,1,14,6,0,"0,300",69,35,0,12,11,0,,,,,5697e4ac8fb670b18db48bd0fc17a03f,"3,135","Wed, 29 May 2024 08:04:20 GMT",,,,de-DE,1.1,0,79,"0,00%",11,42,"2962,001","5186,132","16701,357","18994,508","1275,000","0,000",1244353,7728,133,3015784,284428,3,322439,16,47495,4,1626673,68,478152,28,0,0,256597,14,1747281,46,,,,,,,1488,0,0,600,0,0,300,4000,600,740,0,0,0,,0,1200,0,,,100,100,,,,https://www.campixx.de/wayne-podcast/omr-recap-wayne-184/,2024-05-30 20:05:08
https://www.campixx.de/speaker/hendrik-lennarz/,text/html; charset=UTF-8,200,OK,Indexierbar,,HENDRIK LENNARZ | Speaker @ CAMPIXX,35,376,"Hendrik Lennarz ist Keynote Speaker, Growth Hacking Trainer und Buch-Autor. Er hilft Startups und Unternehmen, ihre eigene Wachstumsgeschichte zu schr",150,991,,,HENDRIK LENNARZ,15,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/hendrik-lennarz/,,,,,,766541,122712,122712,"37,722",,234,85,"2,753","41,348",Schwer,"0,278",2,2,1,6,2,0,"0,100",68,34,0,12,12,0,,,,,341b94fbbbbddadeffd082103bc25a87,"0,108","Thu, 30 May 2024 17:04:55 GMT",,,,de-DE,1.1,0,79,"0,00%",4,42,"2727,005","4892,072","8293,021","17083,768","1520,500","0,000",1176637,2626,115,2734928,154939,2,386321,14,40109,2,1566400,66,356330,21,0,0,230829,10,1464586,33,,,,,,,1226,0,0,0,0,0,0,1050,310,0,0,0,0,,0,310,40,,,100,100,,,,https://www.campixx.de/speaker/hendrik-lennarz/,2024-05-30 19:59:03
https://www.campixx.de/verzeichnis/lass-machen-agentur-fuer-digitalisierung-gmbh/,text/html; charset=UTF-8,200,OK,Indexierbar,,lass machen - Agentur für Digitalisierung GmbH | SEO Agentur | CAMPIXX,70,648,"Willkommen bei unserer Full-Service-Agentur für Webdesign, SEO und Automation! Unsere Mission ist es, deinen Internet-Auftritt zu optimieren, damit du schneller online gefunden wirst und deine Besucher von dir und deinem Unternehmen überzeugt sind. Das Team von ""lass machen"" steht dir unterstützend zur Seite, sei es bei der Gestaltung deiner Websites und Online-Shops oder bei einer",384,2481,,,lass machen - Agentur für Digitalisierung GmbH,46,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/lass-machen-agentur-fuer-digitalisierung-gmbh/,,,,,,802115,130415,130415,"40,090",,457,149,"3,067","46,740",Schwer,"0,480",4,2,1,9,4,0,"0,200",75,38,0,8,7,0,,,,,2910813fbd331493f45b6781c49ea4d9,"7,141","Thu, 30 May 2024 17:13:06 GMT",,,,de-DE,1.1,0,79,"0,00%",10,36,"2812,004","6247,212","14326,526","19680,422","2871,000","0,002",1074920,5178,167,3139688,162730,2,407247,47,44334,4,1664863,73,623200,28,0,0,237314,13,1807270,76,,,,,,,1298,0,0,300,0,0,0,2550,300,600,0,0,0,,0,600,130,,,100,0,,,,https://www.campixx.de/verzeichnis/lass-machen-agentur-fuer-digitalisierung-gmbh/,2024-05-30 20:26:38
https://www.campixx.de/verzeichnis/slopelift/,text/html; charset=UTF-8,200,OK,Indexierbar,,SlopeLift | SEA Agentur | CAMPIXX,33,305,"Paid Social ist dort, wo die User sich austauschen und sich in der Community nach Anregungen umsehen. Wo wir sind ist Performance! Durch kontinuierliche Optimierung, datengetriebene Analyse und das nötige Geschick plus Bauchgefühl. Die Kombination dieser Eigenschaften machen die Paid Performance Marketeers von SlopeLift aus.",326,2145,,,SlopeLift,9,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/slopelift/,,,,,,795043,128715,128715,"39,568",,308,115,"2,678","52,496",Relativ schwer,"0,342",3,2,1,8,4,0,"0,200",74,38,0,8,7,0,,,,,ea0d62917f1fc87dcd0c1ff935b5d19c,"3,142","Wed, 29 May 2024 08:22:59 GMT",,,,de-DE,1.1,0,79,"0,00%",29,35,"2845,004","6345,969","13295,523","19965,791","3027,000","0,001",1100411,4885,168,3158772,161479,2,426877,47,44333,4,1667360,74,623198,28,0,0,235525,13,1818270,76,,,,,,,1285,0,0,0,0,0,0,2700,0,750,0,0,0,,0,0,150,,,100,100,,,,https://www.campixx.de/verzeichnis/slopelift/,2024-05-30 20:19:43
https://tickets.campixx.de/purpose-2024/privacy/accept_cookie,text/html; charset=utf-8,302,Found,Nicht indexierbar,Umgeleitet,,0,0,,0,0,,,,0,,0,,,,,,,,,,0,0,0,"0,000",,0,,,,,"0,000",4,2,,3,3,0,"0,150",0,0,0,0,0,0,,,,,,"0,068",,https://tickets.campixx.de/,HTTP-Umleitung,,,1.1,0,79,"0,00%",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://tickets.campixx.de/purpose-2024/privacy/accept_cookie,2024-05-30 20:25:07
https://www.campixx.de/speaker/valentin-pletzer/,text/html; charset=UTF-8,200,OK,Indexierbar,,VALENTIN PLETZER | Speaker @ CAMPIXX,36,381,"Valentin Pletzer arbeitet seit 2008 im SEO Bereich. Nach Stationen bei CHIP Communications und CHIP digital, wo er als Audience Manager bzw. Senior Se",150,980,,,VALENTIN PLETZER,16,CES Community Engagement Score,30,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/speaker/valentin-pletzer/,,,,,,766621,122700,122700,"37,718",,237,86,"2,756","51,615",Relativ schwer,"0,267",2,2,1,6,2,0,"0,100",69,35,0,12,12,0,,,,,86a22d6e97808944ca0e7fe5648888b6,"7,127","Thu, 30 May 2024 17:06:00 GMT",,,,de-DE,1.1,0,79,"0,00%",57,38,"2712,004","6356,347","11555,525","17160,871","1874,500","0,000",1168973,5942,116,2724539,155276,2,375305,14,40110,2,1566385,66,356330,21,0,0,231133,11,1465037,34,,,,,,,1109,0,0,0,0,0,0,2760,310,710,0,1003,0,,0,310,50,,,100,100,,,,https://www.campixx.de/speaker/valentin-pletzer/,2024-05-30 19:59:30
https://www.campixx.de/verzeichnis/themen/seo-agenturen/germany/bayern/volkach/,text/html; charset=UTF-8,200,OK,Indexierbar,,"SEO Agenturen in Volkach, Bayern, Deutschland - CAMPIXX",55,523,"Hier findest du eine Übersicht von SEO Agenturen in Volkach, Bayern, Deutschland. Kostenlos deine passende SEO Agentur finden!",126,825,,,SEO AGENTUREN in Volkach,24,Agentur-Verzeichnis,19,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/verzeichnis/themen/seo-agenturen/germany/bayern/volkach/,,,,,,788982,128094,128094,"39,377",,919,231,"3,978","23,931",Sehr schwer,"1,071",5,6,1,7,2,0,"0,100",77,38,0,5,5,0,,,,,8f62214b2bfd1f0ff72d362263ea8987,"3,115","Wed, 29 May 2024 07:21:09 GMT",,,,de-DE,1.1,0,79,"0,00%",24,40,"2814,004","4583,992","13214,523","17905,100","2073,000","0,000",993947,4806,120,2753703,160562,2,117228,12,40109,2,1581771,66,623199,28,0,0,230834,10,1464616,33,,,,,,,1286,0,0,0,0,0,0,2770,0,750,0,0,0,,0,0,0,,,100,100,,,,https://www.campixx.de/verzeichnis/themen/seo-agenturen/germany/bayern/volkach/,2024-05-30 20:28:25
https://www.campixx.de/partner-aussteller/albert-bauer/,text/html; charset=UTF-8,200,OK,Indexierbar,,ALBERT BAUER | Partner @ CAMPIXX,32,331,"Als Kommunikationsagentur aus Hamburg sind wir zugleich Generalist und Spezialist und dabei immer so aufgestellt, wie es Ihre Marke erfordert. Lassen",149,970,,,ALBERT BAUER DIGITAL,20,MARKETING-PARTNER,17,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/partner-aussteller/albert-bauer/,,,,,,762872,122758,122758,"37,736",,266,91,"2,923","36,894",Schwer,"0,312",2,2,1,6,2,0,"0,100",69,34,0,10,10,0,,,,,2f7bf4baf3c26ca08f49f2d341fc5050,"3,125","Wed, 29 May 2024 08:10:01 GMT",,,,de-DE,1.1,0,79,"0,00%",53,41,"2695,004","5246,214","10794,017","16971,486","1412,000","0,000",1059259,4998,117,2675321,154806,2,264875,13,40109,2,1566359,66,418345,24,0,0,230827,10,1464399,32,,,,,,,1208,0,0,0,0,0,0,2730,310,750,0,0,0,,0,310,0,,,100,100,,,,https://www.campixx.de/partner-aussteller/albert-bauer/,2024-05-30 19:57:15
https://www.campixx.de/tools/hibob/,text/html; charset=UTF-8,200,OK,Indexierbar,,"HiBob | Erfahrungen, Preise & Features | CAMPIXX",48,443,"Welche Vorteile bietet das HiBob HR Tool? Erfahrungen, Preise und Features",74,483,,,HiBob,5,HR Tool,7,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,https://www.campixx.de/tools/hibob/,,,,,,933794,149892,149892,"46,077",,978,226,"4,327","31,513",Schwer,"0,868",3,2,1,7,2,0,"0,100",74,39,0,9,9,0,,,,,55ee16adebc0164869a3e5c005384a2d,"3,120","Wed, 29 May 2024 08:14:59 GMT",,,,de-DE,1.1,0,79,"0,00%",11,34,"2907,010","7876,548","6705,723","28133,750","5827,997","0,000",1682004,2487,152,3929343,221261,3,172717,15,88506,3,2557237,75,611250,35,0,0,278372,21,2563815,56,,,,,,,1222,0,0,0,0,0,0,150,100,0,0,1015,0,,0,100,0,,,100,100,,,,https://www.campixx.de/tools/hibob/,2024-05-30 20:21:18
